LABEL,TEXT
0,pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
0,tell your friends what you plan to do on valentines day
0,hi :)finally i completed the course:)
0,"honey ? sweetheart ? darling ? sexy buns ? sugar plum ? loverboy ? i miss you, boytoy ... *smacks your ass* did you go to the gym too ?"
0,you said to me before i went back to bed that you can't sleep for anything.
0,"got ur mail dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear."
0,wat would u like 4 ur birthday?
0,how are you enjoying this semester? take care brother.
1,"double mins & 1000 txts on orange tariffs. latest motorola, sonyericsson & nokia with bluetooth free! call mobileupd8 on 08000839402 or call2optout/hf8"
0,not to worry. i'm sure you'll get it.
0,"aiyo... her lesson so early... i'm still sleepin, haha... okie, u go home liao den confirm w me lor..."
1,urgent! your mobile number has been awarded with a £2000 bonus caller prize. call 09058095201 from land line. valid 12hrs only
1,u have won a nokia 6230 plus a free digital camera. this is what u get when u win our free auction. to take part send nokia to 83383 now. pobox114/14tcr/w1 16
0,wah... okie okie... muz make use of e unlimited... haha...
0,raji..pls do me a favour. pls convey my birthday wishes to nimya. pls. today is her birthday.
0,ü only send me the contents page...
0,"oh ! a half hour is much longer in syria than canada, eh ? wow you must get so much more work done in a day than us with all that extra time ! *grins*"
0,what you did in leave.
1,"today's offer! claim ur £150 worth of discount vouchers! text yes to 85023 now! savamob, member offers mobile! t cs 08717898036. £3.00 sub. 16 ."
1,"winner!7827156256 is chosen for $2500 cash prize, call+38977148576 now"
0,"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) gud nyt"
1,"spjanuary male sale! hot gay chat now cheaper, call 08709222922. national rate from 1.5p/min cheap to 7.8p/min peak! to stop texts call 08712460324 (10p/min)"
0,dude im no longer a pisces. im an aquarius now.
0,u guys never invite me anywhere :(
0,its not the same here. still looking for a job. how much do ta's earn there.
0,they are just making it easy to pay back. i have &lt;#&gt; yrs to say but i can pay back earlier. you get?
0,was doing my test earlier. i appreciate you. will call you tomorrow.
0,hope you are having a good time.
0,are you willing to go for apps class.
0,how r ü going to send it to me?
0,the evo. i just had to download flash. jealous?
0,not..tel software name..
0,she went to attend another two rounds today..but still did't reach home..
0,me fine..absolutly fine
0,ok�tell me later�
0,where are you ? what do you do ? how can you stand to be away from me ? doesn't your heart ache without me ? don't you wonder of me ? don't you crave me ?
1,this message is free. welcome to the new & improved sex & dogging club! to unsubscribe from this service reply stop. msgs@150p 18+only
0,great loxahatchee xmas tree burning update: you can totally see stars here
0,"hiya, probably coming home * weekend after next"
1,do you want 750 anytime any networt new video phone for only five pounds per week call 08000776320 now or reply for delivery tomorrow
0,"idk. you keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. and i'm tired. i have so much other shit to deal with that i'm barely keeping myself together once this gets added to it."
0,please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve...i already see in net..no ticket available..i want to book ticket through tackle ..
0,are u awake? is there snow there?
0,lol great now im getting hungry.
0,sounds like you have many talents! would you like to go on a dinner date next week?
0,is your hamster dead? hey so tmr i meet you at 1pm orchard mrt?
0,i think steyn surely get one wicket:)
0,ok good then i later come find ü... c lucky i told ü to go earlier... later pple take finish ü no more again...
0,ok then i come n pick u at engin?
0,hi my darlin im on my way to london and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx
0,"pete,is this your phone still? its jenny from college and leanne.what are you up to now?:)"
0,oh my god. i'm almost home
0,aiyah then i wait lor. then u entertain me. hee...
0,mm yes dear look how i am hugging you both. :-p
1,"will u meet ur dream partner soon? is ur career off 2 a flyng start? 2 find out free, txt horo followed by ur star sign, e. g. horo aries"
0,i'm already back home so no probably not
0,it only does simple arithmetic not percentages.
0,"argh my 3g is spotty, anyway the only thing i remember from the research we did was that province and sterling were the only problem-free places we looked at"
1,"in the open lucky draw contest and you are the winner 0f tata saafari (12,60000). contact-997330199 -2294871295. more information https://bit.ly/32zwcq5"
1,new textbuddy chat 2 guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy.com. txt one name to 89693
0,nobody names their penis a girls name this story doesn't add up at all
0,"miss ya, need ya, want ya, love ya."
1,"ur balance is now £600. next question: complete the landmark, big, a. bob, b. barry or c. ben ?. text a, b or c to 83738. good luck!"
0,"friendship is not a game to play, it is not a word to say, it doesn\'t start on march and ends on may, it is tomorrow, yesterday, today"
1,we will hold your paytm amount after sometime complete your paytm kyc paytm office ph 6299257179
0,but i'm on a diet. and i ate 1 too many slices of pizza yesterday. ugh i'm always on a diet.
1,ur awarded a city break and could win a £200 summer shopping spree every wk. txt store to 88039 . skilgme. tscs087147403233
0,rightio. 11.48 it is then. well arent we all up bright and early this morning.
0,after the drug she will be able to eat.
1,"mba+pgpm+sap+pdp+laptop. fee 3.85 lacs. register yourself for telephonic interview before 31st august. limited seats. contact 08095370070 ,9886354542"
0,"no idea, i guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second"
0,"if we hit it off, you can move in with me :)"
0,s:)8 min to go for lunch:)
0,"my planning usually stops at ""find hella weed, smoke hella weed"""
0,watch lor. i saw a few swatch one i thk quite ok. ard 116 but i need 2nd opinion leh...
1,wow! the boys r back. take that 2007 uk tour. win vip tickets & pre-book with vip club. txt club to 81303. trackmarque ltd info@vipclub4u.
0,is that seriously how you spell his name?
0,good afternoon my boytoy. how goes that walking here and there day ? did you get that police abstract? are you still out and about? i wake and miss you babe
0,i'm now but have to wait till 2 for the bus to pick me.
0,i‘m parked next to a mini!!!! when are you coming in today do you think?
0,as per your request 'maangalyam (alaipayuthe)' has been set as your callertune for all callers. press *9 to copy your friends callertune
0,there the size of elephant tablets & u shove um up ur ass!!
0,is there any movie theatre i can go to and watch unlimited movies and just pay once?
0,you will go to walmart. i.ll stay.
0,if i not meeting ü all rite then i'll go home lor. if ü dun feel like comin it's ok.
0,"ugh y can't u just apologize, admit u were wrong and ask me to take u back?"
0,now only i reached home. . . i am very tired now. . i will come tomorro
0,"sir, i am waiting for your mail."
0,"wen ur lovable bcums angry wid u, dnt take it seriously.. coz being angry is d most childish n true way of showing deep affection...have nice day da."
1,"congrats 2 mobile 3g videophones r yours. call 09063458130 now! videochat wid ur mates, play java games, dload polyph music, noline rentl. bx420. ip4. 5we. 150p"
0,your work is perfect!
0,unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. we should try to go out one of th
0,hey girl. how r u? hope u r well me an del r bak! again long time no c! give me a call sum time from lucyxx
0,in meeting da. i will call you
0,ok..dats fine..
0,"bill, as in: are there any letters for me. i’m expecting one from orange that isn’t a bill but may still say orange on it."
0,ok no prob... i'll come after lunch then...
0,"i wasn't well babe, i have swollen glands at my throat ... what did you end up doing ?"
1,"atm block:dear customer, due to our system upgrade your atm card has just been bl0cked. to re-activate call customer care for help 7908807538 now."
0,somebody set up a website where you can play hold em using eve online spacebucks
0,then any special there?
1,you have an important customer service announcement from premier. call freephone 0800 542 0578 now!
1,ur cash-balance is currently 500 pounds - to maximize ur cash-in now send cash to 86688 only 150p/msg. cc: 08708800282 hg/suite342/2lands row/w1j6hl
0,going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
0,"er yeah, i will b there at 15:26, sorry! just tell me which pub/cafe to sit in and come wen u can"
0,sary just need tim in the bollox &it hurt him a lot so he tol me!
0,tap & spile at seven. * is that pub on gas st off broad st by canal. ok?
0,"i'm tired of arguing with you about this week after week. do what you want and from now on, i'll do the same."
0,no..few hours before.went to hair cut .
1,"you are being contacted by our dating service by someone you know! to find out who it is, call from your mobile or landline 09064017305 pobox75ldns7"
